X,Y,OBJECTID,park_id,comment,longitude,latitude,feature_ty,map_label,full_path,edit_type,gps_date,last_edited_date,created_user,created_date,last_edited_user,park_name,Feature_Desc,type_id,feature_id,GlobalID,category,facility_name,address,city,zip_code,business_unit,responsibility
1425769.60516913,418142.100975901,70,107,ALUMINUM BLEACHERS MOVABLE,-76.60188731,38.81415087,31, , , ,2013/08/22 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Old South Park,,,185108,{66455CE0-459E-441A-BC94-6BE18C2CE6CC},PARK,,5385 Solomons Island Rd,Lothian,20711,8425,
1400876.71138547,543762.207346722,71,042,GIVE WARNING BEFORE PASSING,-76.68774232,39.15932982,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW08221335.JPG, ,2013/08/22 00:00:00+00,2015/11/04 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,185109,{B0F69EAE-06EC-4C20-B47D-E04D5E656E7D},PARK,,,,,,
1421842.40436214,539003.563976899,72,175,NO MOTOR VEHICLES,-76.61387589,39.14604439,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG0904131.JPG, ,2013/09/04 00:00:00+00,2015/05/26 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,185110,{C8B59C30-2916-4D82-B215-E4DCAF05D744},PARK,,,,,,
1467578.37916297,498774.142139316,73,038,BENCH,-76.45346457,39.03494863,31, , , ,2013/04/16 00:00:00+00,2014/12/15 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Broadneck Park,,,185111,{F6495C16-D0D0-41A4-BF96-6DEB844BF708},PARK,,613 College Pkwy,Annapolis,21409,8411,
1441023.66029088,511907.125715807,74,175,COMPOSITE BENCH,-76.54671871,39.07140618,31, , , ,2013/08/26 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,185112,{F8C9C079-26A0-4D1C-85B5-A4667FCB5D81},PARK,,,,,,
1451090.87342414,526601.965420559,75,089,HC ACCESSIBLE TYPE,-76.51098257,39.11160979,6, , , ,2013/04/17 00:00:00+00,2019/03/18 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Lake Shore Athletic Complex,,,10033,{F4389BDD-7584-4B50-8579-653B642E51BA},PARK,,850 Woods Rd,Pasadena,21122,8360,
1454268.94351156,442153.1809064,76,032,RED ARROW,-76.5014079,38.87969487,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/Beverly%20Triton%20Beach%20Park/BEVERLY_TRITON13.JPG, ,2013/04/03 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Beverly Triton Nature Park,,,185113,{DEC4928E-82FA-448A-89EE-788AD6DBFC33},PARK,,1202 Triton Beach Rd,Edgewater,21037,8346,
1419882.76425256,543386.61525014,77,175,VISITORS ETHICS,-76.62072124,39.15810096,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG09061317.JPG, ,2013/09/06 00:00:00+00,2015/05/26 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,185114,{8B7BB138-8421-46EB-AD94-575B2340903C},PARK,,,,,,
1428233.51264289,487416.388936222,78,070,WOODEN BENCH,-76.59215394,39.00432888,31, , , ,2013/04/19 00:00:00+00,2018/12/28 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Generals Highway Corridor Park,,,185115,{DDB674DD-7250-4C34-BFC5-069088423663},PARK,,1758 Crownsville Rd,Annapolis,21401,8409,
1398984.52488114,547815.69234997,79,042,TRUCK CROSSING,-76.69436745,39.17047657,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW08221331.JPG, ,2013/08/22 00:00:00+00,2015/11/04 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,185116,{AF8A1138-8C13-42D2-95B1-5EF64E4D9C4D},PARK,,,,,,
1457160.8284758,533018.984082565,80,052,PORTABLE RESTROOM,-76.48946435,39.12913701,6, , , ,2013/10/17 00:00:00+00,2018/05/24 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Compass Pointe Golf Course,,,2567,{ACA40F76-C785-4EA1-9762-C0069E509712},PARK,,9010 Fort Smallwood Rd,Pasadena,21122,,
1460372.58484755,546108.558953226,81,008,Waste Water Plant Bldg,-76.47787879,39.16502538,51, , , ,2013/04/01 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Fort Smallwood Park,,,1522,{310CB63A-D9DC-426E-9C63-37C69A51D410},PARK,Fort Smallwood Park - Waste Water Plant Building,9500 Fort Smallwood Rd,Pasadena,21122,8321,Rec and Parks
1393022.75760522,541046.164550483,82,098,METAL PAVILION WITH CONC FLOOR NO ELECTRIC NO WATER 10 WOODEN PICNIC TABLES BOLTED TO CONC FLOOR N/G,-76.71546997,39.15194318,14, , , ,2013/05/01 00:00:00+00,2018/05/24 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Matthewstown Harmans Park,Pavilion,,1704,{6612AB2E-BA8C-4D8A-BE4D-45519F3F8112},PARK,,7605 Ridge Chapel Rd,Hanover,21076,8326,
1396419.46734722,504346.981715396,83,106,BENCH,-76.7039121,39.05115139,31, , , ,2013/05/10 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Odenton Park,,,185117,{10DE0858-A8B0-4786-8C01-8C4545D3DA84},PARK,,2899 Strawberry Lake Way,Odenton,21113,8364,
1453836.82987447,462968.851217225,84,006,BENCH,-76.50252734,38.93685511,31, , , ,2013/02/27 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Quiet Waters Park,,,185118,{F68054C5-FC84-4F3F-AF4A-4DDBEBBB5817},PARK,,600 Quiet Waters Park Rd,Eastport,21403,8241,
1458768.64251739,545809.229827479,85,008,BENCH,-76.48354163,39.16422861,31, , , ,2013/04/01 00:00:00+00,2016/07/14 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Fort Smallwood Park,,,185119,{FE03F30D-FEBE-4770-B517-9C9ED9CC51E0},PARK,,9500 Fort Smallwood Rd,Pasadena,21122,8321,
1406465.21103522,557768.99429372,86,015,Dugout,-76.6678542,39.19773224,11, , , ,2013/03/22 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Andover Park,Dugouts (12),,1259,{CF3C9588-9705-4DE7-8209-2B5DBA9AE86D},PARK,Andover Park - Dugouts (12),805 Main Ave,Linthicum Heights,21090,8331,Rec and Parks
1418000.3123088,552201.802672222,87,103,PITCHING WARM UP MOUND,-76.62723282,39.18232493,50, , , ,2013/05/08 00:00:00+00,2021/04/29 16:24:03+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,North Glen Park,,,185120,{DA632B34-F0E8-435D-AFBE-75B4950A4ED0},PARK,,1391 Gordon Dr,Glen Burnie,21061,8408,
1395217.88904172,531453.271990895,88,099,Picnic Pavilion,-76.70783767,39.12558591,14, , , ,,2019/02/25 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVMAN00@AACO,Meade Village Park,,,10008,{0406DC49-0069-4298-BC5B-8CB8F83B8D71},PARK,,1760 Meade Village Cir,Severn,21144,8393,
1427621.66806605,487180.19223015,89,070,CONC BENCH,-76.59431066,39.00368785,30, , , ,2013/04/19 00:00:00+00,2018/12/28 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Generals Highway Corridor Park,,,185121,{3B4D6430-FE5E-4752-8EE3-307595FB1445},PARK,,1758 Crownsville Rd,Annapolis,21401,8409,
1407659.56363338,557747.065531805,90,014,YIELD/AT BWI TRAIL sign,-76.66364021,39.19766003,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/Andover%20Park/ANDOVER_0322131.JPG, ,2013/03/22 00:00:00+00,2015/11/04 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Andover Equestrian Center,,,185122,{4EB57641-BD15-4507-91B8-94539CFEDE0C},PARK,,433 Andover Rd,Linthicum Heights,21090,8330,
1439558.57857539,539047.241054893,91,075,WOODEN BENCH SET AROUND PLANTER,-76.55140931,39.14594193,30, , , ,2013/08/21 00:00:00+00,2018/12/31 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Green Haven Wharf,,,185123,{AEE01059-247E-4E1A-946F-7D18D87C2800},PARK,,7720 Outing Ave,Pasadena,21122,,
1395667.93505764,531915.050922975,92,099,PICNIC AREA 6 MOVABLE WOODEN PICNIC TABLES NO GRILLS,-76.70624606,39.12684981,8, , , ,2013/05/08 00:00:00+00,2018/05/24 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Meade Village Park,Picnic Area,,974,{D3C30DED-A064-4800-84B4-367FA11A682A},PARK,,1760 Meade Village Cir,Severn,21144,8393,
1442618.25290222,511498.316494063,93,057,EXTRA LONG ALUMINUM BENCH SET IN CONC,-76.54110944,39.07026187,30, , , ,2013/08/15 00:00:00+00,2016/05/02 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Cypress Creek Park,,,185124,{9A0D8728-74E8-4408-9E3A-7A944DDF592B},PARK,,11 Cypress Creek Rd,Severna Park,21146,8400,
1414466.91222338,546276.885716304,94,147,Dugout Field 4,-76.6397802,39.16609663,11, , ,ATTRIBUTE UPDATE,2013/09/05 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Sawmill Creek Park,,,1803,{A1977663-84EE-41E3-ABF3-02080F6C9516},PARK,Sawmill Creek Park - Dugouts (10),7405 Charley Eckman Ln,Glen Burnie,21061,8332,Rec and Parks
1397908.36364764,403702.268963233,95,002,PINDELL BLUFF TRAIL,-76.69983461,38.77479483,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/Jug%20Bay/JUGBAY0221136.JPG, ,2013/02/21 00:00:00+00,2021/04/08 17:20:21+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Jug Bay Wetlands Sanctuary,,,185125,{D4FCEC8E-C446-4986-ABB5-09032B3279D9},PARK,,6020 Pindell Rd,Lothian,20711,8097,
1360661.12482205,512364.695010647,96,097,A MAIL BOX ATTACHED TO FENCE IS USED TO STORE DOG WASTE CLEANUP BAGS,-76.82977378,39.07341602,4, , , ,2013/04/30 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Maryland City Park,,,185126,{F0176532-112D-4ED7-B7D3-5090E8ACB3F8},PARK,,565 Brock Bridge Rd,Laurel,20724,8333,
1396700.87360856,405299.556122974,97,002,Boardwalk-Swamp Blind Trail,-76.70405187,38.77919148,55, , ,FEATURE ADDITION,,,ITLOLL99@AACO,2019/07/11 00:00:00+00,ITLOLL99@AACO,Jug Bay Wetlands Sanctuary,,,10590,{3ACAC23C-6AF9-4741-A304-9E306B6A368F},PARK,Jug Bay Wetlands Sanctuary - Boardwalk-Swamp Blind Trail,1361 Wrighton Rd,Lothian,20711,8334,Rec and Parks
1443631.43788372,429252.91471222,98,063,WOODEN BENCH SET IN CONC,-76.53900371,38.84442768,30, , , ,2013/08/22 00:00:00+00,2016/07/14 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Elizabeth Dixon Park,,,185127,{10C9A0AF-1D8D-47E2-B317-798060A73247},PARK,,4804 Riverside Dr,Galesville,20765,,
1427709.06782563,531575.574239731,99,175,NO MOTORIZED VEHICLES,-76.59330713,39.12558024,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG08301328.JPG, ,2013/08/30 00:00:00+00,2015/05/26 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,185128,{1AD8BE11-0D30-4DAE-AD49-A6D52CD2BA66},PARK,,,,,,
1454993.5335978,442008.450552806,100,032,RED TO SOUTH/BLUE NORTH ARROW,-76.49886539,38.87928658,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/Beverly%20Triton%20Beach%20Park/BEVERLY_TRITON7.JPG, ,2013/04/03 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Beverly Triton Nature Park,,,185129,{93364B48-1775-43FE-A5CC-DF0E17E092BB},PARK,,1202 Triton Beach Rd,Edgewater,21037,8346,
1452799.58818255,536263.573393896,101,052,"Dam / Concrete (On Pond, North #7)",-76.504776,39.13811123,12, , ,LOCATION ADDITION TO COMMENTS,2013/10/21 00:00:00+00,2019/07/01 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Compass Pointe Golf Course,,,2404,{22A961E4-75B9-4835-A85D-A5E525E6FC84},PARK,Compass Pointe Golf Course - Pond Dam (North of #7),9010 Fort Smallwood Rd,Pasadena,21122,,Rec and Parks
1396707.8233978,504285.709200144,102,106,8X20 STORAGE SEA CONTAINERS,-76.70289743,39.05098058,4, , , ,2013/05/10 00:00:00+00,2021/06/23 18:40:28+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Odenton Park,Storage - Sea Containers,,216500,{9D26FDC0-507E-4571-9F22-6028F2BE9863},PARK,,2899 Strawberry Lake Way,Odenton,21113,8364,
1389219.1198713,532614.226033807,103,135,Sea Container/8X20,-76.72897078,39.12882424,11, , , ,2013/08/01 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Provinces Park,Storage - Sea Containers,,1746,{50F12C81-03B2-49DC-9E3C-DDBE79121EBB},PARK,Provinces Park - Storage - Sea Containers,1742 Disney Rd,Severn,21144,8358,Rec and Parks
1406636.31830455,544970.706242055,104,042,NO MOTOR VEHICLES,-76.66741498,39.162592,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW0823135.JPG, ,2013/08/23 00:00:00+00,2015/11/04 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,185130,{311096E8-6389-46DF-9351-50D01BEA813E},PARK,,,,,,
1447150.48760414,505581.162645981,105,175,DOG WASTE STATION,-76.52525457,39.05395194,52, , , ,2013/08/15 00:00:00+00,2021/04/29 15:11:09+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,B and A Trail,,,185131,{94E89B88-5CEC-48CF-BF27-476C413E9BC9},PARK,,,,,,
1411169.57597031,450463.809298232,106,011,Radio Storage Bldg,-76.65269531,38.90306188,11, , , ,2013/03/27 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Davidsonville Family Recreation Center,,,1451,{BBB5C4E6-0451-4C8B-9BB1-B4DE381C88A8},PARK,Davidsonville Family Recreation Center - Radio Storage Building 1,3789 Queen Anne Bridge Rd,Davidsonville,21035,8329,Rec and Parks
1395342.79102288,497385.364733145,107,117,POND,-76.70778181,39.03204667,12, , ,FEATURE ADDITION,,,ITLOLL99@AACO,2019/07/02 00:00:00+00,ITLOLL99@AACO,Patuxent River Greenway - Little Patuxent North,,,2782,{C9B25088-59D2-4660-99FB-DFDCCAC5C15B},PARK,,1251 Patuxent Rd,Odenton,21113,,
1402687.40133363,535366.741526142,108,148,Multipurpose - Concession Restroom Storage (2),-76.68146006,39.13626214,5, , ,ATTRIBUTE UPDATE,2013/02/11 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Severn Danza Park,,,1810,{7853C800-6CB3-45F1-A40A-071623FD7586},PARK,"Severn Danza Park - Multipurpose - Concession, Restroom, Storage (2)",726 Donaldson Ave,Severn,21144,8410,FMD W/DW
1436881.07113513,526611.713760644,109,004,BENCH,-76.5610608,39.11183484,31, , , ,2013/03/13 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Lake Waterford Park,,,185132,{880C0616-0FB8-46A5-AE7B-1FDCFF5E1859},PARK,,830 Pasadena Rd,Pasadena,21122,8324,
1458944.47189014,484545.529192388,110,087,Sea Container (Storage),-76.48414247,38.99601985,11, , , ,2013/07/02 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Jonas and Anne Catharine Green Park,Sea Container,,2359,{68293B1C-94B5-4C67-A506-7C55F83E9F43},PARK,Jonas and Anne Catharine Green Park - Sea Container,2001 Baltimore Annapolis Blvd,Annapolis,21409,8100,Rec and Parks
1450282.92458072,456567.927011222,111,157,Pier - 117',-76.51514086,38.91933259,55,,,,,,,,,South River Farm Park,,,1822,{469A6F13-CA3C-4E36-9CC4-A7D7B78BBFC3},PARK,South River Farm Park - Pier,3553 Loch Haven Dr,Edgewater,21037,8381,Rec and Parks
1392730.19322972,541678.560267314,112,044,PARKING LOT - INCLUDES TWO BUS SPACES,-76.7164947,39.15368198,13, , ,ADDITION,,2019/07/16 00:00:00+00,ITGLAD00@AACO,2019/07/16 00:00:00+00,ITGLAD00@AACO,Cannon Stadium,,,2067,{8D81C53A-A1C5-4F49-9EFF-8772F1EB6BFC},PARK,,7551 Teague Rd,Hanover,21076,8335,
1422451.2010448,522399.056503564,113,208,PORTABLE TOILET,-76.61197816,39.10044799,6, , ,ATTRIBUTE UPDATE,2013/07/30 00:00:00+00,2019/06/24 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITGLAD00@AACO,Shipleys Choice ES,,,1905,{0AA27A0E-AC9B-4263-9687-E5A1DB952CD4},PARK,,310 Governor Stone Pkwy,Millersville,21108,,
1440760.89900538,429502.984750137,114,183,CONC BENCH SET IN CONC,-76.5490779,38.84515368,30, , , ,2013/08/14 00:00:00+00,2016/03/23 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Carrie Weedon Science Center,,,185133,{BF458100-88DC-4065-A7CD-0C2E1718EAD7},PARK,,911 Galesville Rd,Galesville,20765,,
1472313.76831423,528153.393420056,115,001,BENCH,-76.43615531,39.11553334,31, , , ,2013/03/20 00:00:00+00,2016/05/11 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Downs Memorial Park,,,185134,{A84AE89E-9700-4761-8B80-A23CFD4E18BC},PARK,,8311 John Downs Loop,Pasadena,21122,8322,
1437685.28934297,526843.783178389,116,004,BIKE RACK,-76.5582226,39.11246136,40, , , ,2013/03/13 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Lake Waterford Park,Bike Rack,,11083,{085CBA07-1DE0-4987-BAC5-05E35BAB688A},PARK,,830 Pasadena Rd,Pasadena,21122,8324,
1396668.8982788,504211.126344055,117,106,Concession Building With Electric No Restrooms,-76.70303535,39.05077615,11, , , ,2013/05/10 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Odenton Park,Concession Building,,1728,{EB29B6B1-2313-4A8D-86E2-6FDBF460D551},PARK,Odenton Park - Concession Building,2899 Strawberry Lake Way,Odenton,21113,8364,FMD W/DW
1400913.76019588,543762.597765893,118,042,FOR YOUR SAFETY,-76.68761166,39.15933055,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW08221333.JPG, ,2013/08/22 00:00:00+00,2018/12/27 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,185135,{197F5983-3B64-42A4-B8FD-ED836BA8F709},PARK,,,,,,
1430572.85638939,521972.505847484,119,003,Ice House,-76.58336702,39.09917858,11, , , ,2013/02/04 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Kinder Farm Park,"Ice House, Stone  (by small animal barn)",,1618,{BFF98A40-486C-453C-8FA7-4BCF821C37B1},PARK,"Kinder Farm Park - Ice House, Stone  (by small animal barn)",1001 Kinder Farm Park Rd,Millersville,21108,8323,Rec and Parks
1410636.45466122,552920.580434144,120,042,SPEED LIMIT,-76.65320095,39.18437806,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW08201344.JPG, ,2013/08/20 00:00:00+00,2018/12/27 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,185136,{9238D584-0E68-4364-9EAE-C807B3DAF340},PARK,,,,,,
1473293.29916355,527279.712096557,121,001,BENCH,-76.4327222,39.11311792,31, , , ,2013/03/15 00:00:00+00,2016/05/11 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Downs Memorial Park,,,185137,{34681871-0FB3-49BC-849A-E1D8D452C844},PARK,,8311 John Downs Loop,Pasadena,21122,8322,
1471875.17404705,499622.214918226,122,045,WOODEN BENCH SET IN CONC,-76.43831978,39.03720551,30, , , ,2013/07/09 00:00:00+00,2016/03/18 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Cape St. Claire Park,,,185138,{FF8F2EC3-1A7A-4E99-889F-81DC0BF52293},PARK,,1387 Cape Saint Claire Rd,Annapolis,21409,8398,
1459835.08657873,546570.463869303,123,008,4 TABLES 1 GRILL,-76.47976518,39.16630199,8, , , ,2013/04/01 00:00:00+00,2018/12/28 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Fort Smallwood Park,,,957,{47D50ADE-91D2-4436-98DC-FC60B689DD22},PARK,,9500 Fort Smallwood Rd,Pasadena,21122,8321,
1396009.8070773,511137.081980303,124,170,NO LOITERING,-76.70527742,39.06979826,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/WB%20and%20A%20Trail/TG09101311.JPG, ,2013/09/10 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,WB and A Trail,,,185139,{6FC306D5-17DD-45E3-95D5-80ABC1341373},PARK,,,,,,
1430718.97387931,522675.22097747,125,003,BENCH,-76.58284085,39.10110612,30, , , ,2013/02/04 00:00:00+00,2019/01/09 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Kinder Farm Park,,,185140,{5F3CA806-5577-430D-94EF-44C1B727B956},PARK,,1001 Kinder Farm Park Rd,Millersville,21108,8323,
1398144.25622047,494372.317937732,126,124,TARGET 25,-76.69795491,39.0237488,50, , ,FEATURE ID ADDITION,2013/03/18 00:00:00+00,2021/04/29 16:35:32+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Patuxent River Greenway - Archers,Archery Range,,1955,{83EC229B-B5BF-4B65-856D-4D958895C8CA},PARK,,1160 Crain Hwy S,Gambrills,21054,,
1434652.75406948,521256.093238309,127,175,BULLETIN BOARD,-76.56900301,39.09715958,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG08281325.JPG, ,2013/08/28 00:00:00+00,2021/04/08 14:03:25+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,B and A Trail,Kiosk (Earleigh Heights),,2622,{2F14B9AF-7586-4587-8F1D-F9E44C464083},PARK,,,,,,
1414819.42529789,546582.747309312,128,147,MOVABLE BLEACHERS,-76.63853264,39.16693257,34, , , ,2013/09/05 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITGLAD00@AACO,Sawmill Creek Park,,,185141,{0E02513D-7F95-463C-A38A-4F5BF61987AF},PARK,,7405 Charley Eckman Ln,Glen Burnie,21061,8332,
1409084.50008798,556852.11719048,129,042,BIKE ROUTE,-76.65862413,39.19518838,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW08201371.JPG, ,2013/08/20 00:00:00+00,2015/11/04 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,185142,{AA7314C7-176E-4F5C-B9C7-D8F3FF070391},PARK,,,,,,
1397256.04703888,407325.925429806,130,002,BENCH,-76.70208121,38.78475051,31, , , ,2013/02/20 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Jug Bay Wetlands Sanctuary,,,185143,{9350A91A-CC7E-48D7-82BB-78B65434F277},PARK,,1361 Wrighton Rd,Lothian,20711,8334,
1455725.10201655,536259.197090313,131,052,Multipurpose Building,-76.49446214,39.13805519,11, , , ,2013/10/14 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Compass Pointe Golf Course,,,1363,{7879650F-5E6F-4C1E-949B-61C352A467B6},PARK,"Compass Pointe Golf Course - Multipurpose - Restroom, Storage",9010 Fort Smallwood Rd,Pasadena,21122,,Rec and Parks
1403024.03025356,536000.59983848,132,148,MULTIPURPOSE - CONCESSION RESTROOM STORAGE BY FIELD 9,-76.68026546,39.13799923,11, , ,ATTRIBUTE UPDATE,2013/02/11 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Severn Danza Park,,,1806,{4C530A61-ECC3-40FE-80D5-57B2614FD82C},PARK,"Severn Danza Park - Multipurpose - Concession, Restroom, Storage (9)",726 Donaldson Ave,Severn,21144,8410,
1397137.19622672,407280.911740303,133,002,Bridge-Part Of Observation Deck,-76.70249867,38.78462798,55, , ,FEATURE ADDITION,,,ITLOLL99@AACO,2019/07/11 00:00:00+00,ITLOLL99@AACO,Jug Bay Wetlands Sanctuary,,,10591,{7759CFC6-02F8-47AB-8EB0-DD55183F86FC},PARK,Jug Bay Wetlands Sanctuary - Bridge-Part Of Observation Deck,1361 Wrighton Rd,Lothian,20711,8334,Rec and Parks
1448053.23317397,445296.931180567,134,047,DIRT BOAT Launch (RAMP-SMALL BOATS CANOES KAYAKS ETC),-76.52318448,38.88841791,47, , , ,2013/10/29 00:00:00+00,2021/03/31 15:35:13+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Carrs Wharf,,229,119513,{9BC4D5AD-8D9A-4237-89E9-D8826CB133B0},PARK,,1001 Carrs Wharf Rd,Edgewater,21037,8387,
